initializing stack
starting paralel processing of 25093 genes
fulling up process stack for first time
cycling fineshed processes. moving finished to self.finished and adding new from self.stack
1660561469.3549306 removing LOC113841556 , adding LOC113840837
1660561469.3615305 removing LOC113840595 , adding LOC119715794
1660561470.3697963 removing LOC113841936 , adding LOC119715718
1660561470.3746493 removing LOC113842014 , adding LOC113842047
1660561470.38128 removing LOC119715794 , adding LOC113842048
1660561471.389309 removing LOC119716006 , adding LOC113840729
1660561471.3940434 removing LOC119715718 , adding LOC119716133
1660561471.4007678 removing LOC113842048 , adding LOC119712973
1660561472.4085426 removing LOC113840837 , adding LOC119716070
1660561472.4134662 removing LOC119712973 , adding LOC119716071
1660561473.4214492 removing LOC113842047 , adding LOC113842826
1660561473.4266102 removing LOC119716133 , adding CDH7
1660561473.4333477 removing LOC119716071 , adding LOC119716122
1660561474.4413311 removing LOC113840729 , adding LOC106019197
1660561474.4464786 removing LOC113842826 , adding LOC101793040
1660561474.453256 removing LOC119716122 , adding LOC119715972
1660561475.4612298 removing LOC119716070 , adding DSEL
1660561475.4663944 removing LOC106019197 , adding LOC106018653
1660561475.473434 removing LOC119715972 , adding LOC110353617
1660561476.481584 removing CDH7 , adding LOC113842824
1660561476.4867225 removing DSEL , adding LOC113842822
1660561476.4935818 removing LOC110353617 , adding TMX3
1660561477.5019147 removing LOC101793040 , adding CCDC102B
1660561477.507301 removing LOC113842824 , adding DOK6
1660561477.5139832 removing TMX3 , adding LOC110351367
1660561478.5220325 removing LOC106018653 , adding CD226
1660561478.526993 removing CCDC102B , adding RTTN
1660561478.533614 removing LOC110351367 , adding SOCS6
1660561479.54128 removing LOC113842822 , adding LOC110351368
1660561479.5459812 removing CD226 , adding CBLN2
1660561479.5527234 removing SOCS6 , adding NETO1
1660561480.5608294 removing DOK6 , adding LOC110351369
1660561480.5656788 removing LOC110351368 , adding LOC119716136
1660561480.5723102 removing NETO1 , adding FBXO15
1660561481.580182 removing RTTN , adding TIMM21
1660561481.586296 removing LOC110351369 , adding LOC106018512
1660561481.5932004 removing FBXO15 , adding LOC110353546
1660561482.6012151 removing CBLN2 , adding LOC101791665
1660561482.606028 removing TIMM21 , adding C2H18orf63
1660561482.6126454 removing LOC110353546 , adding DIPK1C
1660561483.6205506 removing LOC119716136 , adding CNDP2
1660561483.625383 removing LOC101791665 , adding LOC119715923
1660561483.632091 removing DIPK1C , adding CNDP1
1660561484.6407945 removing LOC106018512 , adding ZNF407
1660561484.6456988 removing CNDP2 , adding LOC113842816
1660561484.6526074 removing CNDP1 , adding LOC119716215
1660561485.660384 removing C2H18orf63 , adding ZADH2
1660561485.6652298 removing ZNF407 , adding TSHZ1
1660561485.6720917 removing LOC119716215 , adding LOC119716118
1660561486.6803904 removing LOC119715923 , adding ZNF516
1660561486.6854753 removing ZADH2 , adding LOC119716028
1660561486.6922514 removing LOC119716118 , adding ZNF236
1660561487.7002819 removing LOC113842816 , adding LOC101790251
1660561487.7054377 removing ZNF516 , adding LOC119715742
1660561487.7121186 removing ZNF236 , adding LOC113842812
1660561488.7197897 removing TSHZ1 , adding GALR1
1660561488.7247233 removing LOC101790251 , adding TDP2
1660561488.7314727 removing LOC113842812 , adding ACOT13
1660561489.7395875 removing LOC119716028 , adding C2H6orf62
1660561489.7446342 removing GALR1 , adding GMNN
1660561490.7526188 removing LOC119715742 , adding RIPOR2
1660561490.7573826 removing ACOT13 , adding LOC119715776
1660561490.7640326 removing GMNN , adding LOC110353367
1660561491.7726817 removing TDP2 , adding CARMIL1
1660561491.777552 removing RIPOR2 , adding SCGN
1660561491.7843475 removing LOC110353367 , adding LOC119716199
1660561492.7923455 removing C2H6orf62 , adding PARD6G
1660561492.7971964 removing CARMIL1 , adding BLOC1S4
1660561492.8038542 removing LOC119716199 , adding LOC110354148
1660561493.8115644 removing LOC119715776 , adding GLIPR2
1660561493.8174822 removing PARD6G , adding LOC119715976
1660561494.8254244 removing SCGN , adding LOC101794704
1660561494.8303566 removing LOC110354148 , adding ALG2
1660561494.8369968 removing LOC119715976 , adding SEC61B
1660561495.8449464 removing BLOC1S4 , adding LOC119715694
1660561495.8497756 removing LOC101794704 , adding LOC106019583
1660561495.8564138 removing SEC61B , adding LOC106019584
1660561496.864462 removing GLIPR2 , adding LOC106019585
1660561496.8693402 removing LOC119715694 , adding LOC119716154
1660561496.8760045 removing LOC106019584 , adding NR4A3
1660561497.8838248 removing ALG2 , adding STX17
1660561497.8887064 removing LOC106019585 , adding ERP44
1660561497.89552 removing NR4A3 , adding INVS
1660561498.9035537 removing LOC106019583 , adding TEX10
1660561498.9083807 removing STX17 , adding LOC101793077
1660561498.9150116 removing INVS , adding MSANTD3
1660561499.923241 removing LOC119716154 , adding AHRR
1660561499.928212 removing TEX10 , adding LOC119716091
1660561499.9349477 removing MSANTD3 , adding LOC101791905
1660561500.9431295 removing ERP44 , adding PDCD6
1660561500.9480767 removing AHRR , adding EXOC3
1660561500.9551847 removing LOC101791905 , adding LOC101801689
1660561501.9630957 removing LOC101793077 , adding CAVIN4
1660561501.9681416 removing PDCD6 , adding TMEFF1
1660561501.9747863 removing LOC101801689 , adding SLC39A6
1660561502.982621 removing LOC119716091 , adding ABITRAM
1660561502.9876914 removing CAVIN4 , adding CTNNAL1
1660561502.994459 removing SLC39A6 , adding LOC119716005
1660561504.0024707 removing EXOC3 , adding ELP2
1660561504.0086298 removing ABITRAM , adding GABBR2
1660561504.015348 removing LOC119716005 , adding LOC119715869
1660561505.0231638 removing TMEFF1 , adding LOC119715868
1660561505.028872 removing ELP2 , adding GALNT12
1660561505.0355027 removing LOC119715869 , adding ANKS6
1660561506.0434997 removing CTNNAL1 , adding LOC110353403
1660561506.0492618 removing LOC119715868 , adding IRX1
1660561506.0558271 removing ANKS6 , adding LOC106019415
1660561507.0636933 removing GALNT12 , adding LOC119716023
1660561508.0716321 removing LOC110353403 , adding LOC119716060
1660561508.0764713 removing LOC106019415 , adding LOC119716061
1660561509.084471 removing GABBR2 , adding LOC119715919
1660561509.0893314 removing LOC119716023 , adding LOC119713064
1660561509.0960438 removing LOC119716061 , adding LOC119715920
1660561510.103918 removing IRX1 , adding IRX2
1660561510.108875 removing LOC119715919 , adding IRX4
1660561510.11565 removing LOC119715920 , adding LOC113842801
1660561511.1236079 removing LOC119716060 , adding LOC113842800
1660561511.1285996 removing IRX2 , adding NDUFS6
1660561511.135628 removing LOC113842801 , adding LOC119716089
1660561512.1435416 removing LOC119713064 , adding LOC113842579
1660561512.1485555 removing LOC113842800 , adding LPCAT1
1660561512.1553373 removing LOC119716089 , adding CLPTM1L
1660561513.1635807 removing IRX4 , adding TERT
1660561513.1686041 removing LOC113842579 , adding LOC119715964
1660561513.1754372 removing CLPTM1L , adding LOC101791666
1660561514.183376 removing NDUFS6 , adding LOC119715963
1660561514.188239 removing TERT , adding SLC6A19
1660561514.1948786 removing LOC101791666 , adding CCDC127
1660561515.2028534 removing LPCAT1 , adding SDHA
1660561515.207605 removing LOC119715963 , adding LOC113842798
1660561515.2142236 removing CCDC127 , adding FH
1660561516.2224789 removing LOC119715964 , adding CHMP5
1660561516.2272427 removing SDHA , adding BAG1
1660561516.2338436 removing FH , adding ZNF830
1660561517.242897 removing SLC6A19 , adding LOC101789676
1660561517.2477355 removing CHMP5 , adding LOC106018753
1660561517.2543695 removing ZNF830 , adding LOC119715832
1660561518.2627988 removing LOC113842798 , adding MOCOS
1660561518.267982 removing LOC101789676 , adding PTPN3
1660561518.2746584 removing LOC119715832 , adding LOC110353708
1660561519.2826266 removing BAG1 , adding LOC119716130
1660561519.287709 removing MOCOS , adding EPB41L4B
1660561519.294639 removing LOC110353708 , adding LOC110353724
1660561520.302583 removing LOC106018753 , adding LOC106019084
1660561520.307543 removing LOC119716130 , adding FRRS1L
1660561520.3143344 removing LOC110353724 , adding TMEM245
1660561521.3222942 removing PTPN3 , adding LOC110353869
1660561521.3272681 removing LOC106019084 , adding LOC119715983
1660561521.3339474 removing TMEM245 , adding LOC119716248
1660561522.3421154 removing EPB41L4B , adding LOC113842570
1660561522.3470318 removing LOC110353869 , adding LOC119716117
1660561522.3537328 removing LOC119716248 , adding LOC113840521
1660561523.361865 removing FRRS1L , adding LOC113841498
1660561523.3667161 removing LOC113842570 , adding LOC113841137
1660561523.3734088 removing LOC113840521 , adding LOC113841217
1660561524.381368 removing LOC119715983 , adding LOC113841348
1660561524.3861852 removing LOC113841498 , adding LOC113841616
1660561524.3928337 removing LOC113841217 , adding LOC119716183
1660561525.4012306 removing LOC119716117 , adding LOC119715998
1660561525.4064646 removing LOC113841348 , adding LOC119716237
1660561525.4131155 removing LOC119716183 , adding LOC119716157
1660561526.4212399 removing LOC113841137 , adding LOC119715695
1660561526.4260633 removing LOC119715998 , adding LOC119716103
1660561526.4327128 removing LOC119716157 , adding LOC106015014
1660561527.4404292 removing LOC113841616 , adding LOC113841014
1660561527.4453368 removing LOC119715695 , adding LOC113841051
1660561527.4520886 removing LOC106015014 , adding LOC106019089
1660561528.4599464 removing LOC119716237 , adding LOC106019086
1660561528.4648316 removing LOC113841014 , adding LOC106019087
1660561528.471547 removing LOC106019089 , adding INO80C
1660561529.4799633 removing LOC119716103 , adding GALNT1
1660561529.4850075 removing LOC106019086 , adding LOC106019085
1660561529.4918146 removing INO80C , adding LOC113842792
1660561530.499587 removing LOC113841051 , adding LOC119715992
1660561530.5044174 removing GALNT1 , adding LOC113842571
1660561530.5111868 removing LOC113842792 , adding LOC110354737
1660561531.519401 removing LOC106019087 , adding LOC119716003
1660561531.5244155 removing LOC119715992 , adding LOC106018988
1660561531.5310571 removing LOC110354737 , adding C2H18orf21
1660561532.5389397 removing LOC106019085 , adding LOC110353824
1660561532.5440638 removing LOC119716003 , adding RPRD1A
1660561532.550891 removing C2H18orf21 , adding LOC110353823
1660561533.5596337 removing LOC113842571 , adding FHOD3
1660561533.5644982 removing LOC110353824 , adding LOC119716106
1660561533.571184 removing LOC110353823 , adding LOC119716107
1660561534.5789363 removing LOC106018988 , adding LOC113842787
1660561534.5837462 removing FHOD3 , adding TRNAS-GCU_1
1660561534.590439 removing LOC119716107 , adding VSTM2A
1660561535.598344 removing RPRD1A , adding LOC106016960
1660561535.6031373 removing LOC113842787 , adding LOC106017956
1660561535.6097188 removing VSTM2A , adding LOC106019892
1660561536.6177485 removing LOC119716106 , adding LOC119715701
1660561536.6228013 removing LOC106016960 , adding LOC119715781
1660561536.6294749 removing LOC106019892 , adding LOC119715782
1660561537.639166 removing TRNAS-GCU_1 , adding COBL
1660561537.6470451 removing LOC119715782 , adding GRB10
1660561538.6550794 removing LOC106017956 , adding LOC119715711
1660561538.660274 removing LOC119715781 , adding DDC
1660561538.666949 removing GRB10 , adding FIGNL1
1660561539.6750124 removing LOC119715701 , adding LOC106018076
1660561540.6831684 removing COBL , adding LOC119715901
1660561540.6882293 removing DDC , adding IKZF1
1660561541.6962404 removing LOC119715711 , adding SPATA48
1660561541.701175 removing LOC106018076 , adding LOC101797659
1660561541.7080605 removing IKZF1 , adding VWC2
1660561542.7159226 removing FIGNL1 , adding LOC110353298
1660561542.7207494 removing SPATA48 , adding LOC110353297
1660561542.7278214 removing VWC2 , adding LOC110353296
1660561543.735764 removing LOC119715901 , adding LOC119716164
1660561543.7406917 removing LOC110353297 , adding LOC119716147
1660561544.7492452 removing LOC101797659 , adding ABCA13
1660561544.754299 removing LOC110353296 , adding UPP1
1660561544.7609575 removing LOC119716147 , adding C2H7orf57
1660561545.7688563 removing LOC110353298 , adding LOC119715978
1660561545.7737818 removing ABCA13 , adding MED10
1660561545.7805033 removing C2H7orf57 , adding LOC119716008
1660561546.7886012 removing LOC119716164 , adding UBE2QL1
1660561546.7935557 removing LOC119715978 , adding LOC101791071
1660561546.8002386 removing LOC119716008 , adding NSUN2
1660561547.808282 removing UPP1 , adding SRD5A1
1660561547.8133454 removing UBE2QL1 , adding LOC113842783
1660561547.8202515 removing NSUN2 , adding TENT4A
1660561548.8280709 removing MED10 , adding LOC110354392
1660561548.8327546 removing SRD5A1 , adding LOC110354393
1660561548.8399458 removing TENT4A , adding ADCY2
1660561549.8478956 removing LOC101791071 , adding C2H5orf49
1660561549.8528795 removing LOC110354392 , adding FASTKD3
1660561549.8596094 removing ADCY2 , adding MTRR
1660561550.867557 removing LOC113842783 , adding LOC110353702
1660561550.8724194 removing C2H5orf49 , adding LOC113842776
1660561550.879062 removing MTRR , adding LOC119716002
1660561551.8878467 removing LOC110354393 , adding SEMA5A
1660561551.8927293 removing LOC110353702 , adding LOC106018008
1660561551.8994334 removing LOC119716002 , adding LOC113842993
1660561552.9075587 removing FASTKD3 , adding LOC106018009
1660561552.912439 removing SEMA5A , adding LOC119712972
1660561552.9191961 removing LOC113842993 , adding LOC113842565
1660561553.9271734 removing LOC113842776 , adding ATPSCKMT
1660561554.934991 removing LOC106018008 , adding CCT5
1660561554.9398687 removing LOC119712972 , adding LOC101803585
1660561555.9478502 removing LOC106018009 , adding CMBL
1660561555.9527447 removing ATPSCKMT , adding LOC106019145
1660561555.959496 removing LOC101803585 , adding LOC119715968
1660561556.9674513 removing LOC113842565 , adding LOC101802880
1660561556.9725628 removing CMBL , adding MARCHF6
1660561556.9794643 removing LOC119715968 , adding ROPN1L
1660561557.987423 removing CCT5 , adding LOC106015972
1660561557.9923584 removing LOC101802880 , adding SNRNP48
1660561557.9992 removing ROPN1L , adding LOC106015973
1660561559.0071833 removing LOC106019145 , adding LOC110352120
1660561559.0122092 removing LOC106015972 , adding ANKRD33B
1660561559.0188665 removing LOC106015973 , adding LOC113842772
1660561560.0267878 removing MARCHF6 , adding LOC101794790
1660561560.0315819 removing LOC110352120 , adding LOC119715871
1660561560.038323 removing LOC113842772 , adding LOC106015975
1660561561.0470989 removing SNRNP48 , adding CTNND2
1660561561.0526276 removing LOC101794790 , adding LOC119715783
1660561561.0593243 removing LOC106015975 , adding LOC119716064
1660561562.0674021 removing ANKRD33B , adding LOC113842978
1660561562.0722005 removing CTNND2 , adding LOC113842768
1660561562.0787575 removing LOC119716064 , adding LOC119716051
1660561563.0866272 removing LOC119715871 , adding LOC110353146
1660561563.0919547 removing LOC113842978 , adding DNAH5
1660561564.1005688 removing LOC119715783 , adding TRIO
1660561564.1055071 removing LOC119716051 , adding OTULINL
1660561564.1122887 removing DNAH5 , adding PRPF4B
1660561565.1207302 removing LOC113842768 , adding LOC110353341
1660561565.1258678 removing TRIO , adding LOC119715957
1660561565.1327052 removing PRPF4B , adding PXDC1
1660561566.1409502 removing LOC110353146 , adding LOC106019568
1660561566.1458867 removing LOC110353341 , adding LOC106019567
1660561566.1528432 removing PXDC1 , adding SLC22A23
1660561567.1607466 removing OTULINL , adding PSMG4
1660561567.165588 removing LOC106019568 , adding LOC106018107
1660561567.1723983 removing SLC22A23 , adding LOC101803244
1660561568.1805937 removing LOC119715957 , adding LOC101802187
1660561568.185409 removing PSMG4 , adding BPHL
1660561568.1920297 removing LOC101803244 , adding LOC119715833
1660561569.2000918 removing LOC106019567 , adding LOC113842766
1660561569.205007 removing LOC101802187 , adding RIPK1
1660561570.2127335 removing LOC106018107 , adding NQO2
